Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-03-03 07:00:00,Denmark,East Denmark,DK-DK2,223.9,358.01,68.99,65.05,entsoe.eu,false,
2021-03-03 08:00:00,Denmark,East Denmark,DK-DK2,178.77,303.98,74.73,68.94,entsoe.eu,false,
2021-03-03 09:00:00,Denmark,East Denmark,DK-DK2,160.06,284.13,75.82,70.6,entsoe.eu,false,
2021-03-03 10:00:00,Denmark,East Denmark,DK-DK2,132.28,247.51,78.89,71.88,entsoe.eu,false,
2021-03-03 11:00:00,Denmark,East Denmark,DK-DK2,137.79,230.72,78.49,68.76,entsoe.eu,false,
2021-03-03 12:00:00,Denmark,East Denmark,DK-DK2,128.65,226.85,79.97,70.01,entsoe.eu,false,
2021-03-03 13:00:00,Denmark,East Denmark,DK-DK2,123.24,229.95,81.29,70.77,entsoe.eu,false,
2021-03-03 14:00:00,Denmark,East Denmark,DK-DK2,193.39,315.89,73.09,64.71,entsoe.eu,false,
2021-03-03 15:00:00,Denmark,East Denmark,DK-DK2,170.17,295.32,75.57,66.49,entsoe.eu,false,
2021-03-03 16:00:00,Denmark,East Denmark,DK-DK2,233.47,361.61,68.11,62.03,entsoe.eu,false,
2021-03-03 17:00:00,Denmark,East Denmark,DK-DK2,133.1,246.28,80.15,67.99,entsoe.eu,false,
2021-03-03 18:00:00,Denmark,East Denmark,DK-DK2,135.91,250.68,79.73,68.23,entsoe.eu,false,
2021-03-03 19:00:00,Denmark,East Denmark,DK-DK2,246.26,372.71,65.35,63.27,entsoe.eu,false,
2021-03-03 20:00:00,Denmark,East Denmark,DK-DK2,204.52,326.75,69.94,68.77,entsoe.eu,false,
2021-03-03 21:00:00,Denmark,East Denmark,DK-DK2,148.17,249.79,79.77,73.35,entsoe.eu,false,
2021-03-03 22:00:00,Denmark,East Denmark,DK-DK2,136.52,231.21,81.1,71.91,entsoe.eu,false,
2021-03-03 23:00:00,Denmark,East Denmark,DK-DK2,130.69,226.47,81.63,71.08,entsoe.eu,false,
2021-03-04 00:00:00,Denmark,East Denmark,DK-DK2,132.97,227.41,81.79,73.27,entsoe.eu,false,
2021-03-04 01:00:00,Denmark,East Denmark,DK-DK2,128.77,220.72,82.32,72.85,entsoe.eu,false,
2021-03-04 02:00:00,Denmark,East Denmark,DK-DK2,122.59,210.0,83.03,70.45,entsoe.eu,false,
2021-03-04 03:00:00,Denmark,East Denmark,DK-DK2,135.22,225.69,81.07,71.93,entsoe.eu,false,
2021-03-04 04:00:00,Denmark,East Denmark,DK-DK2,153.47,251.93,79.44,74.3,entsoe.eu,false,
2021-03-04 05:00:00,Denmark,East Denmark,DK-DK2,179.85,297.02,75.62,74.79,entsoe.eu,false,
2021-03-04 06:00:00,Denmark,East Denmark,DK-DK2,158.79,266.63,77.85,73.02,entsoe.eu,false,
2021-03-04 07:00:00,Denmark,East Denmark,DK-DK2,215.81,331.06,70.24,68.28,entsoe.eu,false,
2021-03-04 08:00:00,Denmark,East Denmark,DK-DK2,235.16,345.14,68.76,65.63,entsoe.eu,false,
2021-03-04 09:00:00,Denmark,East Denmark,DK-DK2,244.1,347.77,67.88,63.97,entsoe.eu,false,
2021-03-04 10:00:00,Denmark,East Denmark,DK-DK2,231.72,338.91,69.93,66.29,entsoe.eu,false,
2021-03-04 11:00:00,Denmark,East Denmark,DK-DK2,186.86,299.19,74.12,72.49,entsoe.eu,false,
2021-03-04 12:00:00,Denmark,East Denmark,DK-DK2,188.24,302.31,73.07,72.29,entsoe.eu,false,
2021-03-04 13:00:00,Denmark,East Denmark,DK-DK2,113.64,218.14,82.83,76.94,entsoe.eu,false,
2021-03-04 14:00:00,Denmark,East Denmark,DK-DK2,120.48,219.32,81.71,75.98,entsoe.eu,false,
2021-03-04 15:00:00,Denmark,East Denmark,DK-DK2,118.69,208.5,81.89,74.29,entsoe.eu,false,
2021-03-04 16:00:00,Denmark,East Denmark,DK-DK2,144.18,239.39,78.33,72.93,entsoe.eu,false,
2021-03-04 17:00:00,Denmark,East Denmark,DK-DK2,174.55,288.17,74.55,71.23,entsoe.eu,false,
2021-03-04 18:00:00,Denmark,East Denmark,DK-DK2,170.32,282.57,74.61,72.47,entsoe.eu,false,
2021-03-04 19:00:00,Denmark,East Denmark,DK-DK2,214.76,328.12,69.49,67.83,entsoe.eu,false,
2021-03-04 20:00:00,Denmark,East Denmark,DK-DK2,204.57,320.69,71.65,70.99,entsoe.eu,false,
2021-03-04 21:00:00,Denmark,East Denmark,DK-DK2,195.04,309.36,73.48,68.77,entsoe.eu,false,
2021-03-04 22:00:00,Denmark,East Denmark,DK-DK2,179.2,288.35,75.07,67.72,entsoe.eu,false,
2021-03-04 23:00:00,Denmark,East Denmark,DK-DK2,192.51,310.06,73.46,68.64,entsoe.eu,false,
2021-03-05 00:00:00,Denmark,East Denmark,DK-DK2,167.34,263.37,76.15,66.7,entsoe.eu,false,
2021-03-05 01:00:00,Denmark,East Denmark,DK-DK2,164.44,273.81,77.01,67.21,entsoe.eu,false,
2021-03-05 02:00:00,Denmark,East Denmark,DK-DK2,146.71,253.53,79.39,67.82,entsoe.eu,false,
2021-03-05 03:00:00,Denmark,East Denmark,DK-DK2,191.48,305.67,74.25,65.64,entsoe.eu,false,
2021-03-05 04:00:00,Denmark,East Denmark,DK-DK2,286.24,400.98,62.46,57.52,entsoe.eu,false,
2021-03-05 05:00:00,Denmark,East Denmark,DK-DK2,306.21,422.96,59.98,54.83,entsoe.eu,false,
2021-03-05 06:00:00,Denmark,East Denmark,DK-DK2,337.23,450.51,56.02,49.73,entsoe.eu,false,
2021-03-05 07:00:00,Denmark,East Denmark,DK-DK2,327.39,439.5,57.2,51.76,entsoe.eu,false,
2021-03-05 08:00:00,Denmark,East Denmark,DK-DK2,294.28,405.39,60.79,56.65,entsoe.eu,false,
2021-03-05 09:00:00,Denmark,East Denmark,DK-DK2,234.26,350.83,67.05,65.34,entsoe.eu,false,
2021-03-05 10:00:00,Denmark,East Denmark,DK-DK2,191.57,305.14,71.68,71.1,entsoe.eu,false,
2021-03-05 11:00:00,Denmark,East Denmark,DK-DK2,178.44,293.74,73.77,71.93,entsoe.eu,false,
2021-03-05 12:00:00,Denmark,East Denmark,DK-DK2,162.54,265.7,76.29,70.57,entsoe.eu,false,
2021-03-05 13:00:00,Denmark,East Denmark,DK-DK2,171.74,250.82,75.13,65.04,entsoe.eu,false,
2021-03-05 14:00:00,Denmark,East Denmark,DK-DK2,232.53,324.71,66.28,61.89,entsoe.eu,false,
2021-03-05 15:00:00,Denmark,East Denmark,DK-DK2,286.48,384.04,59.1,55.52,entsoe.eu,false,
2021-03-05 16:00:00,Denmark,East Denmark,DK-DK2,343.93,447.89,53.62,47.77,entsoe.eu,false,
2021-03-05 17:00:00,Denmark,East Denmark,DK-DK2,359.19,465.61,53.09,46.46,entsoe.eu,false,
2021-03-05 18:00:00,Denmark,East Denmark,DK-DK2,336.95,452.34,55.95,50.23,entsoe.eu,false,
2021-03-05 19:00:00,Denmark,East Denmark,DK-DK2,317.61,439.72,57.37,51.98,entsoe.eu,false,
2021-03-05 20:00:00,Denmark,East Denmark,DK-DK2,286.17,416.09,60.15,56.16,entsoe.eu,false,
2021-03-05 21:00:00,Denmark,East Denmark,DK-DK2,239.74,373.6,66.3,60.97,entsoe.eu,false,
2021-03-05 22:00:00,Denmark,East Denmark,DK-DK2,178.16,306.22,75.68,67.27,entsoe.eu,false,
2021-03-05 23:00:00,Denmark,East Denmark,DK-DK2,166.49,279.84,76.98,68.58,entsoe.eu,false,
2021-03-06 00:00:00,Denmark,East Denmark,DK-DK2,135.64,236.61,81.08,67.69,entsoe.eu,false,
2021-03-06 01:00:00,Denmark,East Denmark,DK-DK2,149.05,247.32,78.96,68.31,entsoe.eu,false,
2021-03-06 02:00:00,Denmark,East Denmark,DK-DK2,157.39,254.77,78.0,70.36,entsoe.eu,false,
2021-03-06 03:00:00,Denmark,East Denmark,DK-DK2,147.5,237.28,79.58,70.59,entsoe.eu,false,
2021-03-06 04:00:00,Denmark,East Denmark,DK-DK2,160.33,255.29,78.09,71.1,entsoe.eu,false,
2021-03-06 05:00:00,Denmark,East Denmark,DK-DK2,172.94,276.23,76.42,73.14,entsoe.eu,false,
2021-03-06 06:00:00,Denmark,East Denmark,DK-DK2,186.8,295.81,74.39,73.37,entsoe.eu,false,
2021-03-06 07:00:00,Denmark,East Denmark,DK-DK2,186.05,296.41,74.29,73.49,entsoe.eu,false,
2021-03-06 08:00:00,Denmark,East Denmark,DK-DK2,170.8,277.96,76.39,75.66,entsoe.eu,false,
2021-03-06 09:00:00,Denmark,East Denmark,DK-DK2,161.15,264.13,77.78,77.13,entsoe.eu,false,
2021-03-06 10:00:00,Denmark,East Denmark,DK-DK2,152.96,249.3,79.19,78.56,entsoe.eu,false,
2021-03-06 11:00:00,Denmark,East Denmark,DK-DK2,137.67,226.99,81.12,80.49,entsoe.eu,false,
2021-03-06 12:00:00,Denmark,East Denmark,DK-DK2,135.02,220.4,81.36,79.59,entsoe.eu,false,
2021-03-06 13:00:00,Denmark,East Denmark,DK-DK2,127.94,212.7,82.32,80.29,entsoe.eu,false,
2021-03-06 14:00:00,Denmark,East Denmark,DK-DK2,128.4,215.03,82.28,80.1,entsoe.eu,false,
2021-03-06 15:00:00,Denmark,East Denmark,DK-DK2,132.85,211.76,81.65,80.38,entsoe.eu,false,
2021-03-06 16:00:00,Denmark,East Denmark,DK-DK2,131.04,211.96,81.87,78.21,entsoe.eu,false,
2021-03-06 17:00:00,Denmark,East Denmark,DK-DK2,141.63,225.49,80.59,78.48,entsoe.eu,false,
2021-03-06 18:00:00,Denmark,East Denmark,DK-DK2,138.52,222.88,80.98,78.02,entsoe.eu,false,
2021-03-06 19:00:00,Denmark,East Denmark,DK-DK2,127.53,209.2,82.64,75.45,entsoe.eu,false,
2021-03-06 20:00:00,Denmark,East Denmark,DK-DK2,119.64,198.32,83.72,74.5,entsoe.eu,false,
2021-03-06 21:00:00,Denmark,East Denmark,DK-DK2,136.6,216.69,81.43,74.84,entsoe.eu,false,
2021-03-06 22:00:00,Denmark,East Denmark,DK-DK2,132.5,212.02,82.02,74.89,entsoe.eu,false,
2021-03-06 23:00:00,Denmark,East Denmark,DK-DK2,122.15,199.52,83.26,73.93,entsoe.eu,false,
2021-03-07 00:00:00,Denmark,East Denmark,DK-DK2,120.92,189.94,83.38,72.77,entsoe.eu,false,
2021-03-07 01:00:00,Denmark,East Denmark,DK-DK2,123.89,194.13,82.98,72.62,entsoe.eu,false,
2021-03-07 02:00:00,Denmark,East Denmark,DK-DK2,137.92,209.89,81.07,72.73,entsoe.eu,false,
2021-03-07 03:00:00,Denmark,East Denmark,DK-DK2,138.47,209.2,80.99,72.62,entsoe.eu,false,
2021-03-07 04:00:00,Denmark,East Denmark,DK-DK2,128.24,199.2,82.43,73.41,entsoe.eu,false,
2021-03-07 05:00:00,Denmark,East Denmark,DK-DK2,135.5,206.99,81.32,73.24,entsoe.eu,false,
2021-03-07 06:00:00,Denmark,East Denmark,DK-DK2,135.65,207.89,81.3,72.23,entsoe.eu,false,
2021-03-07 07:00:00,Denmark,East Denmark,DK-DK2,137.94,208.87,80.8,71.66,entsoe.eu,false,
2021-03-07 08:00:00,Denmark,East Denmark,DK-DK2,118.02,185.37,83.61,74.25,entsoe.eu,false,
2021-03-07 09:00:00,Denmark,East Denmark,DK-DK2,108.32,175.65,84.67,74.13,entsoe.eu,false,
2021-03-07 10:00:00,Denmark,East Denmark,DK-DK2,105.47,173.59,85.06,73.82,entsoe.eu,false,
2021-03-07 11:00:00,Denmark,East Denmark,DK-DK2,114.0,183.36,83.98,73.53,entsoe.eu,false,
2021-03-07 12:00:00,Denmark,East Denmark,DK-DK2,135.93,208.44,81.48,75.24,entsoe.eu,false,
2021-03-07 13:00:00,Denmark,East Denmark,DK-DK2,140.22,215.7,80.86,73.74,entsoe.eu,false,
2021-03-07 14:00:00,Denmark,East Denmark,DK-DK2,142.35,220.98,80.6,71.79,entsoe.eu,false,
2021-03-07 15:00:00,Denmark,East Denmark,DK-DK2,147.77,227.6,80.1,68.68,entsoe.eu,false,
2021-03-07 16:00:00,Denmark,East Denmark,DK-DK2,177.74,264.87,75.86,66.85,entsoe.eu,false,
2021-03-07 17:00:00,Denmark,East Denmark,DK-DK2,270.31,377.43,63.03,59.7,entsoe.eu,false,
2021-03-07 18:00:00,Denmark,East Denmark,DK-DK2,279.6,385.75,62.82,60.28,entsoe.eu,false,
2021-03-07 19:00:00,Denmark,East Denmark,DK-DK2,261.97,368.93,65.03,62.69,entsoe.eu,false,
2021-03-07 20:00:00,Denmark,East Denmark,DK-DK2,221.83,323.81,69.84,60.79,entsoe.eu,false,
2021-03-07 21:00:00,Denmark,East Denmark,DK-DK2,184.37,280.24,73.49,62.86,entsoe.eu,false,
2021-03-07 22:00:00,Denmark,East Denmark,DK-DK2,163.23,253.49,74.92,61.62,entsoe.eu,false,
2021-03-07 23:00:00,Denmark,East Denmark,DK-DK2,161.05,250.95,75.32,60.84,entsoe.eu,false,
2021-03-08 00:00:00,Denmark,East Denmark,DK-DK2,170.55,262.44,73.87,59.63,entsoe.eu,false,
2021-03-08 01:00:00,Denmark,East Denmark,DK-DK2,173.7,266.69,73.47,58.9,entsoe.eu,false,
2021-03-08 02:00:00,Denmark,East Denmark,DK-DK2,169.64,261.9,73.56,58.32,entsoe.eu,false,
2021-03-08 03:00:00,Denmark,East Denmark,DK-DK2,159.38,251.35,74.45,58.46,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-03-08 04:00:00,Denmark,East Denmark,DK-DK2,250.58,360.61,65.41,54.97,entsoe.eu,false,
2021-03-08 05:00:00,Denmark,East Denmark,DK-DK2,306.31,420.26,58.68,52.88,entsoe.eu,false,
2021-03-08 06:00:00,Denmark,East Denmark,DK-DK2,363.89,482.48,50.93,46.9,entsoe.eu,false,
2021-03-08 07:00:00,Denmark,East Denmark,DK-DK2,374.25,484.1,50.18,45.35,entsoe.eu,false,
2021-03-08 08:00:00,Denmark,East Denmark,DK-DK2,346.94,450.01,54.08,49.57,entsoe.eu,false,
2021-03-08 09:00:00,Denmark,East Denmark,DK-DK2,322.52,420.96,57.17,53.0,entsoe.eu,false,
2021-03-08 10:00:00,Denmark,East Denmark,DK-DK2,306.65,405.26,58.66,54.71,entsoe.eu,false,
2021-03-08 11:00:00,Denmark,East Denmark,DK-DK2,277.93,381.11,60.94,58.11,entsoe.eu,false,
2021-03-08 12:00:00,Denmark,East Denmark,DK-DK2,178.01,275.62,72.42,63.75,entsoe.eu,false,
2021-03-08 13:00:00,Denmark,East Denmark,DK-DK2,204.11,304.37,69.6,60.78,entsoe.eu,false,
2021-03-08 14:00:00,Denmark,East Denmark,DK-DK2,194.66,295.74,70.49,60.71,entsoe.eu,false,
2021-03-08 15:00:00,Denmark,East Denmark,DK-DK2,226.58,330.79,66.7,55.9,entsoe.eu,false,
2021-03-08 16:00:00,Denmark,East Denmark,DK-DK2,387.66,503.09,48.09,42.38,entsoe.eu,false,
2021-03-08 17:00:00,Denmark,East Denmark,DK-DK2,326.64,444.09,54.17,49.54,entsoe.eu,false,
2021-03-08 18:00:00,Denmark,East Denmark,DK-DK2,357.98,477.45,51.58,46.72,entsoe.eu,false,
2021-03-08 19:00:00,Denmark,East Denmark,DK-DK2,396.7,511.7,48.25,42.67,entsoe.eu,false,
2021-03-08 20:00:00,Denmark,East Denmark,DK-DK2,384.71,497.23,48.82,43.71,entsoe.eu,false,
2021-03-08 21:00:00,Denmark,East Denmark,DK-DK2,376.84,494.18,48.4,43.58,entsoe.eu,false,
2021-03-08 22:00:00,Denmark,East Denmark,DK-DK2,333.76,448.81,53.66,50.24,entsoe.eu,false,
2021-03-08 23:00:00,Denmark,East Denmark,DK-DK2,362.12,472.08,51.77,46.89,entsoe.eu,false,
2021-03-09 00:00:00,Denmark,East Denmark,DK-DK2,352.01,461.59,53.82,48.71,entsoe.eu,false,
2021-03-09 01:00:00,Denmark,East Denmark,DK-DK2,320.44,431.92,56.38,52.73,entsoe.eu,false,
2021-03-09 02:00:00,Denmark,East Denmark,DK-DK2,353.18,467.62,53.5,48.07,entsoe.eu,false,
2021-03-09 03:00:00,Denmark,East Denmark,DK-DK2,364.56,476.9,52.54,46.38,entsoe.eu,false,
2021-03-09 04:00:00,Denmark,East Denmark,DK-DK2,363.62,477.21,52.45,46.74,entsoe.eu,false,
2021-03-09 05:00:00,Denmark,East Denmark,DK-DK2,362.61,484.35,53.12,48.19,entsoe.eu,false,
2021-03-09 06:00:00,Denmark,East Denmark,DK-DK2,362.8,483.4,52.36,48.38,entsoe.eu,false,
2021-03-09 07:00:00,Denmark,East Denmark,DK-DK2,339.12,462.83,54.01,50.62,entsoe.eu,false,
2021-03-09 08:00:00,Denmark,East Denmark,DK-DK2,314.46,433.41,57.11,54.02,entsoe.eu,false,
2021-03-09 09:00:00,Denmark,East Denmark,DK-DK2,293.71,405.18,59.28,56.49,entsoe.eu,false,
2021-03-09 10:00:00,Denmark,East Denmark,DK-DK2,279.31,387.25,61.7,59.02,entsoe.eu,false,
2021-03-09 11:00:00,Denmark,East Denmark,DK-DK2,269.9,378.4,63.45,60.66,entsoe.eu,false,
2021-03-09 12:00:00,Denmark,East Denmark,DK-DK2,258.5,374.13,64.91,61.63,entsoe.eu,false,
2021-03-09 13:00:00,Denmark,East Denmark,DK-DK2,235.47,347.14,68.34,61.15,entsoe.eu,false,
2021-03-09 14:00:00,Denmark,East Denmark,DK-DK2,179.2,296.1,73.13,67.24,entsoe.eu,false,
2021-03-09 15:00:00,Denmark,East Denmark,DK-DK2,250.76,374.7,65.01,59.23,entsoe.eu,false,
2021-03-09 16:00:00,Denmark,East Denmark,DK-DK2,352.54,476.95,52.49,47.74,entsoe.eu,false,
2021-03-09 17:00:00,Denmark,East Denmark,DK-DK2,375.52,498.67,49.72,45.41,entsoe.eu,false,
2021-03-09 18:00:00,Denmark,East Denmark,DK-DK2,362.65,483.73,52.12,48.15,entsoe.eu,false,
2021-03-09 19:00:00,Denmark,East Denmark,DK-DK2,372.56,493.31,50.58,46.6,entsoe.eu,false,
2021-03-09 20:00:00,Denmark,East Denmark,DK-DK2,377.6,501.68,48.82,44.41,entsoe.eu,false,
2021-03-09 21:00:00,Denmark,East Denmark,DK-DK2,391.7,511.58,48.57,42.94,entsoe.eu,false,
2021-03-09 22:00:00,Denmark,East Denmark,DK-DK2,312.57,430.65,55.76,52.59,entsoe.eu,false,
2021-03-09 23:00:00,Denmark,East Denmark,DK-DK2,330.46,449.17,55.07,52.48,entsoe.eu,false,
2021-03-10 00:00:00,Denmark,East Denmark,DK-DK2,290.67,410.02,60.2,53.01,entsoe.eu,false,
2021-03-10 01:00:00,Denmark,East Denmark,DK-DK2,265.13,382.35,63.19,55.34,entsoe.eu,false,
2021-03-10 02:00:00,Denmark,East Denmark,DK-DK2,264.1,381.01,62.7,58.48,entsoe.eu,false,
2021-03-10 03:00:00,Denmark,East Denmark,DK-DK2,347.74,467.53,53.33,48.81,entsoe.eu,false,
2021-03-10 04:00:00,Denmark,East Denmark,DK-DK2,338.94,452.22,54.6,50.4,entsoe.eu,false,
2021-03-10 05:00:00,Denmark,East Denmark,DK-DK2,336.3,446.92,55.83,51.82,entsoe.eu,false,
2021-03-10 06:00:00,Denmark,East Denmark,DK-DK2,310.91,413.37,58.68,54.92,entsoe.eu,false,
2021-03-10 07:00:00,Denmark,East Denmark,DK-DK2,290.69,392.71,60.93,57.79,entsoe.eu,false,
2021-03-10 08:00:00,Denmark,East Denmark,DK-DK2,276.7,377.22,62.62,59.69,entsoe.eu,false,
2021-03-10 09:00:00,Denmark,East Denmark,DK-DK2,260.29,358.29,64.36,61.68,entsoe.eu,false,
2021-03-10 10:00:00,Denmark,East Denmark,DK-DK2,226.85,317.95,68.35,65.83,entsoe.eu,false,
2021-03-10 11:00:00,Denmark,East Denmark,DK-DK2,205.41,292.74,71.02,68.75,entsoe.eu,false,
2021-03-10 12:00:00,Denmark,East Denmark,DK-DK2,172.49,262.65,73.85,73.68,entsoe.eu,false,
2021-03-10 13:00:00,Denmark,East Denmark,DK-DK2,188.03,273.83,72.41,71.13,entsoe.eu,false,
2021-03-10 14:00:00,Denmark,East Denmark,DK-DK2,195.72,279.23,71.93,69.96,entsoe.eu,false,
2021-03-10 15:00:00,Denmark,East Denmark,DK-DK2,200.78,287.65,70.36,69.43,entsoe.eu,false,
2021-03-10 16:00:00,Denmark,East Denmark,DK-DK2,206.73,291.84,69.86,68.62,entsoe.eu,false,
2021-03-10 17:00:00,Denmark,East Denmark,DK-DK2,206.73,286.96,70.24,68.76,entsoe.eu,false,
2021-03-10 18:00:00,Denmark,East Denmark,DK-DK2,186.21,267.04,73.37,72.93,entsoe.eu,false,
2021-03-10 19:00:00,Denmark,East Denmark,DK-DK2,161.62,239.07,76.81,75.21,entsoe.eu,false,
2021-03-10 20:00:00,Denmark,East Denmark,DK-DK2,139.42,213.66,79.98,77.64,entsoe.eu,false,
2021-03-10 21:00:00,Denmark,East Denmark,DK-DK2,136.23,212.34,80.79,77.02,entsoe.eu,false,
2021-03-10 22:00:00,Denmark,East Denmark,DK-DK2,136.52,208.6,81.22,80.95,entsoe.eu,false,
2021-03-10 23:00:00,Denmark,East Denmark,DK-DK2,132.28,196.39,82.48,79.69,entsoe.eu,false,
2021-03-11 00:00:00,Denmark,East Denmark,DK-DK2,129.53,192.5,82.78,79.76,entsoe.eu,false,
2021-03-11 01:00:00,Denmark,East Denmark,DK-DK2,128.81,191.94,82.85,80.09,entsoe.eu,false,
2021-03-11 02:00:00,Denmark,East Denmark,DK-DK2,129.45,192.51,82.81,80.01,entsoe.eu,false,
2021-03-11 03:00:00,Denmark,East Denmark,DK-DK2,130.03,192.13,82.63,79.94,entsoe.eu,false,
2021-03-11 04:00:00,Denmark,East Denmark,DK-DK2,144.71,207.77,80.51,77.92,entsoe.eu,false,
2021-03-11 05:00:00,Denmark,East Denmark,DK-DK2,168.58,241.37,76.81,76.19,entsoe.eu,false,
2021-03-11 06:00:00,Denmark,East Denmark,DK-DK2,156.71,225.63,78.33,76.44,entsoe.eu,false,
2021-03-11 07:00:00,Denmark,East Denmark,DK-DK2,155.12,222.26,78.75,75.79,entsoe.eu,false,
2021-03-11 08:00:00,Denmark,East Denmark,DK-DK2,148.52,214.87,79.7,75.75,entsoe.eu,false,
2021-03-11 09:00:00,Denmark,East Denmark,DK-DK2,157.52,226.53,78.4,76.86,entsoe.eu,false,
2021-03-11 10:00:00,Denmark,East Denmark,DK-DK2,154.37,224.03,78.79,76.51,entsoe.eu,false,
2021-03-11 11:00:00,Denmark,East Denmark,DK-DK2,121.41,187.45,83.45,80.8,entsoe.eu,false,
2021-03-11 12:00:00,Denmark,East Denmark,DK-DK2,130.32,199.3,82.27,81.59,entsoe.eu,false,
2021-03-11 13:00:00,Denmark,East Denmark,DK-DK2,136.73,206.69,81.49,80.58,entsoe.eu,false,
2021-03-11 14:00:00,Denmark,East Denmark,DK-DK2,160.17,232.98,78.02,77.31,entsoe.eu,false,
2021-03-11 15:00:00,Denmark,East Denmark,DK-DK2,159.39,230.72,78.06,75.82,entsoe.eu,false,
2021-03-11 16:00:00,Denmark,East Denmark,DK-DK2,168.65,241.27,76.86,75.86,entsoe.eu,false,
2021-03-11 17:00:00,Denmark,East Denmark,DK-DK2,138.65,209.66,80.81,75.89,entsoe.eu,false,
2021-03-11 18:00:00,Denmark,East Denmark,DK-DK2,162.94,241.5,78.46,76.31,entsoe.eu,false,
2021-03-11 19:00:00,Denmark,East Denmark,DK-DK2,143.9,220.5,81.01,79.83,entsoe.eu,false,
2021-03-11 20:00:00,Denmark,East Denmark,DK-DK2,116.6,183.91,83.34,82.36,entsoe.eu,false,
2021-03-11 21:00:00,Denmark,East Denmark,DK-DK2,133.75,204.05,82.03,78.37,entsoe.eu,false,
2021-03-11 22:00:00,Denmark,East Denmark,DK-DK2,137.0,207.41,81.52,80.92,entsoe.eu,false,
2021-03-11 23:00:00,Denmark,East Denmark,DK-DK2,126.23,193.77,82.95,82.41,entsoe.eu,false,
2021-03-12 00:00:00,Denmark,East Denmark,DK-DK2,125.97,189.35,83.71,81.06,entsoe.eu,false,
2021-03-12 01:00:00,Denmark,East Denmark,DK-DK2,124.98,188.16,83.79,81.13,entsoe.eu,false,
2021-03-12 02:00:00,Denmark,East Denmark,DK-DK2,120.18,181.87,84.32,81.57,entsoe.eu,false,
2021-03-12 03:00:00,Denmark,East Denmark,DK-DK2,118.57,180.66,84.44,82.3,entsoe.eu,false,
2021-03-12 04:00:00,Denmark,East Denmark,DK-DK2,121.2,185.86,83.87,82.63,entsoe.eu,false,
2021-03-12 05:00:00,Denmark,East Denmark,DK-DK2,120.86,191.02,83.81,80.07,entsoe.eu,false,
2021-03-12 06:00:00,Denmark,East Denmark,DK-DK2,130.59,197.02,82.69,79.76,entsoe.eu,false,
2021-03-12 07:00:00,Denmark,East Denmark,DK-DK2,143.67,212.59,81.13,80.48,entsoe.eu,false,
2021-03-12 08:00:00,Denmark,East Denmark,DK-DK2,129.51,194.06,83.08,81.54,entsoe.eu,false,
2021-03-12 09:00:00,Denmark,East Denmark,DK-DK2,124.98,188.91,83.56,81.88,entsoe.eu,false,
2021-03-12 10:00:00,Denmark,East Denmark,DK-DK2,124.93,188.52,83.55,81.98,entsoe.eu,false,
2021-03-12 11:00:00,Denmark,East Denmark,DK-DK2,127.96,193.6,83.17,81.48,entsoe.eu,false,
2021-03-12 12:00:00,Denmark,East Denmark,DK-DK2,137.69,203.81,81.79,80.11,entsoe.eu,false,
2021-03-12 13:00:00,Denmark,East Denmark,DK-DK2,145.7,212.35,80.68,78.95,entsoe.eu,false,
2021-03-12 14:00:00,Denmark,East Denmark,DK-DK2,152.95,222.74,79.71,77.7,entsoe.eu,false,
2021-03-12 15:00:00,Denmark,East Denmark,DK-DK2,180.63,259.37,75.88,74.72,entsoe.eu,false,
2021-03-12 16:00:00,Denmark,East Denmark,DK-DK2,174.2,250.59,76.75,69.96,entsoe.eu,false,
2021-03-12 17:00:00,Denmark,East Denmark,DK-DK2,174.76,253.66,76.44,70.57,entsoe.eu,false,
2021-03-12 18:00:00,Denmark,East Denmark,DK-DK2,162.12,240.29,78.17,69.41,entsoe.eu,false,
2021-03-12 19:00:00,Denmark,East Denmark,DK-DK2,162.78,239.39,77.95,69.1,entsoe.eu,false,
2021-03-12 20:00:00,Denmark,East Denmark,DK-DK2,204.68,293.11,72.32,70.9,entsoe.eu,false,
2021-03-12 21:00:00,Denmark,East Denmark,DK-DK2,195.3,275.52,74.32,71.4,entsoe.eu,false,
2021-03-12 22:00:00,Denmark,East Denmark,DK-DK2,202.46,286.9,72.91,70.95,entsoe.eu,false,
2021-03-12 23:00:00,Denmark,East Denmark,DK-DK2,162.77,241.71,78.34,75.58,entsoe.eu,false,
2021-03-13 00:00:00,Denmark,East Denmark,DK-DK2,154.49,226.0,79.43,75.21,entsoe.eu,false,
2021-03-13 01:00:00,Denmark,East Denmark,DK-DK2,158.96,231.82,78.95,74.33,entsoe.eu,false,
2021-03-13 02:00:00,Denmark,East Denmark,DK-DK2,160.4,233.73,78.78,74.29,entsoe.eu,false,
2021-03-13 03:00:00,Denmark,East Denmark,DK-DK2,162.83,237.48,78.43,74.05,entsoe.eu,false,
2021-03-13 04:00:00,Denmark,East Denmark,DK-DK2,166.81,239.61,77.9,73.41,entsoe.eu,false,
2021-03-13 05:00:00,Denmark,East Denmark,DK-DK2,168.18,241.29,77.95,73.73,entsoe.eu,false,
